Year,ID,Realization,Instance,NAO Index,NAO Anomaly
2002,r3.0i2.0,3,2,25.715576171875,0.36260322902513664
2002,r4.0i1.0,4,1,22.8096923828125,-3.6774358334748634
2002,r4.0i2.0,4,2,26.3817138671875,0.30154286260190233
2002,r5.0i1.0,5,1,25.6751708984375,-0.30672554347826164
2002,r5.0i2.0,5,2,28.32147216796875,2.4451134723165744
2002,r6.0i1.0,6,1,23.3311767578125,-2.6598298445991837
2002,r6.0i2.0,6,2,24.57586669921875,-1.3377314028532616
2002,r7.0i1.0,7,1,27.460693359375,0.538539720618207
2002,r7.0i2.0,7,2,24.70477294921875,-1.5283110245414413
2002,r8.0i1.0,8,1,24.11029052734375,-2.1943385912024453
2002,r8.0i2.0,8,2,25.6961669921875,-0.7278415845788047
2002,r9.0i1.0,9,1,28.64581298828125,2.081363843834918
2002,r9.0i2.0,9,2,24.5994873046875,-1.4604770826256797
2002,r10.0i1.0,10,1,29.61029052734375,3.439563253651496
2002,r10.0i2.0,10,2,25.40814208984375,-0.9454279360563866
2003,r1.0i1.0,1,1,26.31158447265625,-0.7280989937160314
2003,r1.0i2.0,1,2,28.5814208984375,2.1981639032778517
2003,r2.0i1.0,2,1,23.70587158203125,-2.4375636888586953
2003,r2.0i2.0,2,2,26.40478515625,0.1401115085767657
2003,r3.0i1.0,3,1,24.400146484375,-2.3656483525815233
2003,r3.0i2.0,3,2,26.8653564453125,1.5123835024626366
2003,r4.0i1.0,4,1,28.05804443359375,1.5709162173063866
2003,r4.0i2.0,4,2,24.89630126953125,-1.1838697350543477
2003,r5.0i1.0,5,1,27.22869873046875,1.2468022885529884
2003,r5.0i2.0,5,2,24.57623291015625,-1.3001257854959256
2003,r6.0i1.0,6,1,25.1756591796875,-0.8153474227241837
2003,r6.0i2.0,6,2,22.875,-3.0385981020720116
2003,r7.0i1.0,7,1,28.67034912109375,1.748195482336957
2003,r7.0i2.0,7,2,22.605712890625,-3.6273710831351913
2003,r8.0i1.0,8,1,27.4737548828125,1.1691257642663047
2003,r8.0i2.0,8,2,25.10296630859375,-1.3210422681725547
2003,r9.0i1.0,9,1,25.78106689453125,-0.783382249915082
2003,r9.0i2.0,9,2,26.2108154296875,0.15085104237432034
2003,r10.0i1.0,10,1,26.4366455078125,0.26591823412024596
2003,r10.0i2.0,10,2,28.066650390625,1.7130803647248634
2004,r1.0i1.0,1,1,31.1712646484375,4.131581182065219
2004,r1.0i2.0,1,2,24.425048828125,-1.9582081670346483
2004,r2.0i1.0,2,1,28.947998046875,2.8045627759850547
2004,r2.0i2.0,2,2,23.7550048828125,-2.5096687648607343
2004,r3.0i1.0,3,1,22.909423828125,-3.8563710088315233
2004,r3.0i2.0,3,2,24.6995849609375,-0.6533879819123634
2004,r4.0i1.0,4,1,27.36279296875,0.8756647524626366
2004,r4.0i2.0,4,2,27.99456787109375,1.9143968665081523
2004,r5.0i1.0,5,1,26.1431884765625,0.16129203464673836
2004,r5.0i2.0,5,2,25.74249267578125,-0.1338660198709256
2004,r6.0i1.0,6,1,25.96258544921875,-0.0284211531929337
2004,r6.0i2.0,6,2,28.6341552734375,2.7205571713654884
2004,r7.0i1.0,7,1,26.40545654296875,-0.516697095788043
2004,r7.0i2.0,7,2,22.73956298828125,-3.4935209854789413
2004,r8.0i1.0,8,1,27.821533203125,1.5169040845788047
2004,r8.0i2.0,8,2,28.61834716796875,2.1943385912024453
2004,r9.0i1.0,9,1,23.2393798828125,-3.325069261633832
2004,r9.0i2.0,9,2,23.44647216796875,-2.6134922193444297
2004,r10.0i1.0,10,1,23.87994384765625,-2.290783426036004
2004,r10.0i2.0,10,2,29.07275390625,2.7191838803498634
2005,r1.0i1.0,1,1,23.73712158203125,-3.3025618843410314
2005,r1.0i2.0,1,2,25.7333984375,-0.6498585576596483
2005,r2.0i1.0,2,1,30.61053466796875,4.467099397078805
2005,r2.0i2.0,2,2,27.95751953125,1.6928458835767657
2005,r3.0i1.0,3,1,30.098876953125,3.3330821161684767
2005,r3.0i2.0,3,2,24.09735107421875,-1.2556218686311134
2005,r4.0i1.0,4,1,28.58612060546875,2.0989923891813866
2005,r4.0i2.0,4,2,23.85308837890625,-2.2270826256793477
2005,r5.0i1.0,5,1,22.8326416015625,-3.1492548403532616
2005,r5.0i2.0,5,2,26.0506591796875,0.1743004840353244
2005,r6.0i1.0,6,1,22.55950927734375,-3.4314973250679337
2005,r6.0i2.0,6,2,25.830322265625,-0.08327583644701164
2005,r7.0i1.0,7,1,23.72021484375,-3.201938795006793
2005,r7.0i2.0,7,2,27.453369140625,1.2202851668648087
2005,r8.0i1.0,8,1,25.077880859375,-1.2267482591711953
2005,r8.0i2.0,8,2,26.08184814453125,-0.34216043223505466
2005,r9.0i1.0,9,1,22.47772216796875,-4.086726976477582
2005,r9.0i2.0,9,2,24.15380859375,-1.9061557935631797
2005,r10.0i1.0,10,1,26.11688232421875,-0.053844949473504045
2005,r10.0i2.0,10,2,28.84783935546875,2.4942693295686134
